TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7
0,862305032225518,460091042103139,1521792538353,121.49606016,31.28294859,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-3.3111572265625,-76.116943359375,66.4215087890625,3.1159591674804688,-0.2571374475955963,0.014905579388141632,2,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792539414,121.49606016,31.28294859,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,6.9000244140625,-83.0169677734375,73.321533203125,-2.9232089519500732,-0.4470647871494293,0.22829610109329224,2,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792540473,121.49607626,31.28295643,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,7.080078125,-75.2166748046875,74.2218017578125,-2.867830991744995,-0.2729659080505371,0.2559513449668884,2,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792541616,121.49607626,31.28295643,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-8.3404541015625,-27.21710205078125,108.721923828125,-1.7505569458007813,0.6646559834480286,1.6233620643615723,2,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792542575,121.4960804,31.28294736,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-42.46063232421875,-24.21722412109375,109.02252197265625,-1.8228528499603271,1.1047673225402832,2.1226513385772705,2,460,1,6266,8914443,0,416,0.0,0.0,68,4,-72,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,64,4,-76,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792543657,121.4960804,31.28294736,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-56.31103515625,-29.9163818359375,112.6220703125,-2.2037532329559326,1.4811936616897583,2.6521317958831787,2,460,1,6266,8914443,0,416,0.0,0.0,68,4,-72,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,64,4,-76,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792544732,121.49607084,31.28293788,41.0,6.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-68.61114501953125,-42.21649169921875,129.12139892578125,2.525934934616089,1.2929998636245728,-2.009488582611084,5,460,1,6266,8914443,0,416,0.0,0.0,70,4,-70,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,53,4,-87,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,102,0.0,0.0,54,4,-86,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792545811,121.49607084,31.28293788,41.0,6.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-59.429931640625,-33.5174560546875,125.22125244140625,0.8722050786018372,1.4884769916534424,-0.4121558368206024,5,460,1,6266,8914443,0,416,0.0,0.0,70,4,-70,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,53,4,-87,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,102,0.0,0.0,54,4,-86,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792546892,121.49606978,31.28294531,43.0,6.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-54.41131591796875,-29.31671142578125,115.32135009765625,0.5115519165992737,1.290634036064148,-0.022484686225652695,5,460,1,6266,8914443,0,416,0.0,0.0,65,4,-75,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,55,4,-85,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,53,4,-87,LTE,2147483647,2147483647,2147483647,2147483647,0,102,0.0,0.0,46,4,-94,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,58,4,-82,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792547992,121.49606978,31.28294531,43.0,6.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-54.5806884765625,-29.31671142578125,115.02227783203125,0.5506104826927185,1.2630559206008911,-0.049365539103746414,5,460,1,6266,8914443,0,416,0.0,0.0,65,4,-75,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,55,4,-85,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,53,4,-87,LTE,2147483647,2147483647,2147483647,2147483647,0,102,0.0,0.0,46,4,-94,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,58,4,-82,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
